#   U_SEM                    StDev_SEM                U_Diaphragm              StDev_Diaphragm          Inorm                    R         D         

1   0,47603577375412         0,263757099678322        0,520754337310791        0,284239659687687        0,000914127333460916     1000      0,053     
2   0,45840921998024         0,294046548667343        0,531832158565521        0,280297864140813        0,00086194340187453      1000      0,053     
3   0,568590044975281        0,28531165921774         0,528989434242249        0,323068522846955        0,00107486087276915      1000      0,095     
4   0,463156133890152        0,267807975143023        0,563090085983276        0,296556052535982        0,000822525818548877     1000      0,095     
5   0,475197017192841        0,282343412576714        0,489848762750626        0,28010931613869         0,000970089246575797     1000      0,188     
6   0,491988718509674        0,280297866864654        0,480029582977295        0,297235247537056        0,000102491333025395     10000     0,188     
7   0,463066577911377        0,280136046957942        0,550210416316986        0,285311668490809        0,000841617250743934     1000      0,188     
8   0,594576001167297        0,253098322031913        0,422317355871201        0,28830880775166         0,000140788909785804     10000     0,188     
9   0,432164877653122        0,263637921000172        0,523428201675415        0,280470472737471        0,000825643089672714     1000      0,188     
10  0,541083157062531        0,292838923115514        0,44364207983017         0,279588016252177        0,000121963894243229     10000     0,188     
11  0,47603577375412         0,263757099678322        0,488861262798309        0,29909239375235         0,000973764562627084     1000      0,188     
12  0,45840921998024         0,294046548667343        0,507746517658234        0,297429587997177        0,000902830849720957     1000      0,188     
13  0,568590044975281        0,28531165921774         0,504172623157501        0,254156286029615        0,00011277685833363      10000     0,188     
14  0,463156133890152        0,267807975143023        0,472193837165833        0,292616984395409        0,000980860183754354     1000      0,188     
15  0,475197017192841        0,282343412576714        0,574567317962646        0,2733744589741          0,000827051943848525     1000      0,188     
16  0,491988718509674        0,280297866864654        0,461757570505142        0,293855040216819        0,00106546973982789      1000      0,188     
17  0,463066577911377        0,280136046957942        0,538914859294891        0,308124106482501        0,000859257394604496     1000      0,188     
18  0,594576001167297        0,253098322031913        0,500391244888306        0,280756112113123        0,00118822223058682      1000      0,188     
19  0,432164877653122        0,263637921000172        0,481502115726471        0,317471725807399        0,000897534742918189     1000      0,188     
20  0,541083157062531        0,292838923115514        0,52922385931015         0,272116966616357        0,00102240884938151      1000      0,188     

