#   U_SEM                    StDev_SEM                U_Diaphragm              StDev_Diaphragm          Inorm                    R         D         

1   0,556052088737488        0,285252821831322        0,511269092559814        0,266074789628991        0,00108759183144331      1000      0,053     
2   0,529586613178253        0,282598938264528        0,441215515136719        0,279536782769985        0,00120029009635835      1000      0,053     
3   0,407106906175613        0,254455649526752        0,526443362236023        0,333791928843836        0,000773315679100714     1000      0,095     
4   0,569893836975098        0,275097721976076        0,480691760778427        0,309439604713902        0,00118557022082554      1000      0,095     
5   0,580275893211365        0,25211873238218         0,47143942117691         0,264189894249176        0,00123085993055641      1000      0,188     
6   0,572418212890625        0,29604291071388         0,547601401805878        0,271051644626119        0,00104531911533262      1000      0,188     
7   0,523729562759399        0,285090544518033        0,602334856987           0,287890659511627        0,000869499011528571     1000      0,188     
8   0,455074667930603        0,280470469783902        0,516271233558655        0,307889967873556        0,000881464312457961     1000      0,188     
9   0,46741509437561         0,295705023598876        0,51329642534256         0,286806916463817        0,000910614357120587     1000      0,188     
10  0,463477224111557        0,28060542510305         0,460388392210007        0,282013349261067        0,0010067091871859       1000      0,188     
11  0,556052088737488        0,285252821831322        0,499309957027435        0,323234159835287        0,00111364109790211      1000      0,188     
12  0,529586613178253        0,282598938264528        0,526565313339233        0,279095462727905        0,00100573774945383      1000      0,188     
13  0,407106906175613        0,254455649526752        0,567673742771149        0,243472237406791        0,000717149439021586     1000      0,188     
14  0,569893836975098        0,275097721976076        0,538400113582611        0,329191569197672        0,00105849501624902      1000      0,188     
15  0,580275893211365        0,25211873238218         0,390044748783112        0,248141573840091        0,00148771620441436      1000      0,188     
16  0,572418212890625        0,29604291071388         0,48129004240036         0,280109311687592        0,00118934148322657      1000      0,188     
17  0,523729562759399        0,285090544518033        0,581837236881256        0,254490857737105        0,00090013070591129      1000      0,188     
18  0,455074667930603        0,280470469783902        0,585275173187256        0,271715655836696        0,000777539674974397     1000      0,188     
19  0,46741509437561         0,295705023598876        0,525822341442108        0,292838928146059        0,000888922089338556     1000      0,188     
20  0,463477224111557        0,28060542510305         0,496900171041489        0,293071106231438        0,00093273709916445      1000      0,188     

