#   U_SEM                    StDev_SEM                U_Diaphragm              StDev_Diaphragm          Inorm                    R         D         

1   0,521944284439087        0,280136043637696        0,551479697227478        0,272920766533737        0,0009464433361067       1000      0,053     
2   0,504317760467529        0,308526344230112        0,463886141777039        0,28230749512414         0,00108715849655609      1000      0,053     
3   0,512039482593536        0,246587666728           0,50230598449707         0,285311662245397        0,00101937762717721      1000      0,095     
4   0,48534294962883         0,292616982064592        0,491224229335785        0,275518369804315        0,000988027301269509     1000      0,095     
5   0,475523769855499        0,280470465303332        0,448912918567657        0,287453481413441        0,00105927842614276      1000      0,188     
6   0,505704641342163        0,286806910862071        0,569426298141479        0,271791346990924        8,88094987872365E-05     10000     0,188     
7   0,476782470941544        0,285141993964773        0,541766762733459        0,254156296117763        0,000880051165442412     1000      0,188     
8   0,482578098773956        0,292345823463411        0,477163761854172        0,274030385520904        0,000101134691557202     10000     0,188     
9   0,537710964679718        0,28010932031753         0,477944433689117        0,262246821818426        0,0011250491203115       1000      0,188     
10  0,475932657718658        0,29261698950757         0,505468010902405        0,281351045005472        9,41568303934769E-05     10000     0,188     
11  0,521944284439087        0,280136043637696        0,494470238685608        0,280136042094988        0,00105556258719738      1000      0,188     
12  0,504317760467529        0,308526344230112        0,465548098087311        0,280297862411175        0,00108327745841837      1000      0,188     
13  0,512039482593536        0,246587666728           0,495728939771652        0,28531166315419         0,000103290213968423     10000     0,188     
14  0,48534294962883         0,292616982064592        0,576806008815765        0,275945763266699        0,000841431854403325     1000      0,188     
15  0,475523769855499        0,280470465303332        0,503564655780792        0,280136038623102        0,000944315222279024     1000      0,188     
16  0,505704641342163        0,286806910862071        0,4359050989151          0,292195597833142        0,00116012554705321      1000      0,188     
17  0,476782470941544        0,285141993964773        0,502597689628601        0,302364187033257        0,000948636415925163     1000      0,188     
18  0,482578098773956        0,292345823463411        0,478825718164444        0,301287727274461        0,00100783663129854      1000      0,188     
19  0,537710964679718        0,28010932031753         0,540934979915619        0,297597457940266        0,00099403992095981      1000      0,188     
20  0,475932657718658        0,29261698950757         0,50935560464859         0,28149280899103         0,000934381900140295     1000      0,188     

