#   U_SEM                    StDev_SEM                U_Diaphragm              StDev_Diaphragm          Inorm                    R         D         

1   0,492071032524109        0,295139180973415        0,506722748279572        0,282858792343518        0,000971085340444635     1000      0,053     
2   0,471919298171997        0,285339310881179        0,503448367118835        0,292838925089812        0,000937373778512234     1000      0,053     
3   0,505588352680206        0,292838924649461        0,493629217147827        0,285867386750966        0,00102422696047345      1000      0,095     
4   0,476666212081909        0,293071100146716        0,460387885570526        0,315951991871649        0,00103535785154557      1000      0,095     
5   0,419471263885498        0,284782042585447        0,514654397964478        0,283633772764197        0,000815054268543239     1000      0,188     
6   0,503604888916016        0,28514198530506         0,49702787399292         0,285867381938783        0,00101323268828015      1000      0,188     
7   0,554682791233063        0,280297865745519        0,493753522634506        0,298153627910555        0,00112340016993389      1000      0,188     
8   0,507089257240295        0,31650414557264         0,501375377178192        0,248975134273543        0,00101139641139591      1000      0,188     
9   0,546040534973145        0,30633006010045         0,495044440031052        0,292616991018072        0,00110301316572487      1000      0,188     
10  0,478081405162811        0,285311669561568        0,525225281715393        0,284239663304681        0,000910240656354909     1000      0,188     
11  0,492071032524109        0,295139180973415        0,485793501138687        0,280470472301717        0,00101292222183028      1000      0,188     
12  0,471919298171997        0,285339310881179        0,413814753293991        0,261309572468061        0,00114041197036957      1000      0,188     
13  0,505588352680206        0,292838924649461        0,475357204675674        0,299783393456577        0,00106359669677282      1000      0,188     
14  0,476666212081909        0,293071100146716        0,560321867465973        0,240816095008528        0,000850700712855645     1000      0,188     
15  0,419471263885498        0,284782042585447        0,520535707473755        0,300131290393992        0,000805845320239914     1000      0,188     
16  0,503604888916016        0,28514198530506         0,493839174509048        0,252420835833069        0,00101977509057817      1000      0,188     
17  0,554682791233063        0,280297865745519        0,455016106367111        0,28962571964186         0,00121903990533808      1000      0,188     
18  0,507089257240295        0,31650414557264         0,458286553621292        0,293071105098968        0,00110648949490962      1000      0,188     
19  0,546040534973145        0,30633006010045         0,451955586671829        0,250456827321053        0,00120817299547982      1000      0,188     
20  0,478081405162811        0,285311669561568        0,496920257806778        0,299783396072147        0,000962088781151498     1000      0,188     

