#   U_SEM                    StDev_SEM                U_Diaphragm              StDev_Diaphragm          Inorm                    R         D         

1   0,532330930233002        0,251197740345142        0,44618546962738         0,293071097139541        0,000119307096817286     10000     0,053     
2   0,551981329917908        0,286438356078285        0,491052120923996        0,29404654998899         0,0011240789040464       1000      0,053     
3   0,50249582529068         0,294113271384385        0,535918772220612        0,281197070044404        0,000937634304558055     1000      0,095     
4   0,528259456157684        0,280136046086905        0,485602229833603        0,282701849820999        0,00108784396714714      1000      0,095     
5   0,438474386930466        0,261913105516595        0,4931261241436          0,281197075524379        0,000889172902149431     1000      0,188     
6   0,506463646888733        0,257213502836037        0,537992775440216        0,294046556590768        0,000941394884855685     1000      0,188     
7   0,507011115550995        0,261133034382536        0,469104677438736        0,298999039527847        0,00108080592655615      1000      0,188     
8   0,471046805381775        0,281583863882563        0,44274178147316         0,30623844875355         0,00106393122378113      1000      0,188     
9   0,391594290733337        0,308517525921584        0,505448818206787        0,29503688367598         0,000774745684682024     1000      0,188     
10  0,497789531946182        0,294046551534953        0,450381517410278        0,293039436021972        0,00110526190064038      1000      0,188     
11  0,532330930233002        0,251197740345142        0,49332931637764         0,281197065606105        0,00107905796911025      1000      0,188     
12  0,551981329917908        0,286438356078285        0,537896454334259        0,285939311233123        0,00102618510583246      1000      0,188     
13  0,50249582529068         0,294113271384385        0,50930792093277         0,292118164408347        0,000986624799336296     1000      0,188     
14  0,528259456157684        0,280136046086905        0,508592784404755        0,297795964535805        0,00103866879821338      1000      0,188     
15  0,438474386930466        0,261913105516595        0,486549079418182        0,294873679373616        0,000901192511667673     1000      0,188     
16  0,506463646888733        0,257213502836037        0,52752810716629         0,285960226361862        0,00096006950152721      1000      0,188     
17  0,507011115550995        0,261133034382536        0,462859392166138        0,295036885169806        0,00109538906227706      1000      0,188     
18  0,471046805381775        0,281583863882563        0,528623044490814        0,28029786909467         0,000891082616035972     1000      0,188     
19  0,391594290733337        0,308517525921584        0,489170521497726        0,262182855100982        0,000800527164912486     1000      0,188     
20  0,497789531946182        0,294046551534953        0,532475054264069        0,289272435585505        0,000934859817300127     1000      0,188     

