#   U_SEM                    StDev_SEM                U_Diaphragm              StDev_Diaphragm          Inorm                    R         D         

1   0,462293684482574        0,310921999529237        0,523490250110626        0,285883855087089        0,000883098939063107     1000      0,053     
2   0,541676580905914        0,293223679328524        0,542075932025909        0,292838926178099        0,000999263293025199     1000      0,053     
3   0,498833835124969        0,295268208604143        0,459233194589615        0,254216919245252        0,00108623209515754      1000      0,095     
4   0,546555578708649        0,286287708068972        0,529014647006989        0,294113278566683        0,00103315774298671      1000      0,095     
5   0,552051663398743        0,292616989183748        0,435407757759094        0,265632814503028        0,00126789579092476      1000      0,188     
6   0,501401484012604        0,265494721100571        0,54223245382309         0,285141990716794        9,24698402829633E-05     10000     0,188     
7   0,519887387752533        0,2940465481091          0,498127162456512        0,272951328804707        0,00104368407695077      1000      0,188     
8   0,52760910987854         0,281349759060536        0,51006817817688         0,294046547179488        0,000103438938646272     10000     0,188     
9   0,533105194568634        0,292539491231094        0,411179065704346        0,247616516610294        0,00129652805561837      1000      0,188     
10  0,560229420661926        0,265294390889505        0,544482529163361        0,281995479492454        0,000102892083887937     10000     0,188     
11  0,462293684482574        0,310921999529237        0,5190389752388          0,29435481327238         0,000890672389814044     1000      0,188     
12  0,541676580905914        0,293223679328524        0,445797652006149        0,280166397030376        0,00121507275435009      1000      0,188     
13  0,498833835124969        0,295268208604143        0,554416358470917        0,310960495076966        8,99745881417994E-05     10000     0,188     
14  0,546555578708649        0,286287708068972        0,468085408210754        0,267126711087372        0,0011676407106939       1000      0,188     
15  0,552051663398743        0,292616989183748        0,536604285240173        0,317519894645024        0,00102878728065255      1000      0,188     
16  0,501401484012604        0,265494721100571        0,421568959951401        0,2700917850224          0,00118937002399419      1000      0,188     
17  0,519887387752533        0,2940465481091          0,554572880268097        0,298799603090033        0,000937455483761132     1000      0,188     
18  0,52760910987854         0,281349759060536        0,42697936296463         0,292154657375832        0,0012356782449981       1000      0,188     
19  0,533105194568634        0,292539491231094        0,50108003616333         0,310325824704185        0,00106391226170277      1000      0,188     
20  0,560229420661926        0,265294390889505        0,500031292438507        0,261581477422779        0,00112038872193348      1000      0,188     

