#   U_SEM                    StDev_SEM                U_Diaphragm              StDev_Diaphragm          Inorm                    R         D         

1   0,487960696220398        0,285311668057734        0,499224066734314        0,263637923938274        0,000977438246141466     1000      0,053     
2   0,505019664764404        0,279802090616368        0,429638385772705        0,298215306258113        0,0011754528493913       1000      0,053     
3   0,472345173358917        0,32107223256788         0,538823962211609        0,262056926712236        0,000876622434199421     1000      0,095     
4   0,473389983177185        0,294113271474221        0,464919090270996        0,250790720978603        0,00101822014428629      1000      0,095     
5   0,566029965877533        0,272826200493027        0,470714688301086        0,286806903449904        0,00120249055307889      1000      0,188     
6   0,441792547702789        0,285141986435611        0,482623517513275        0,265494719621901        0,000915397886077189     1000      0,188     
7   0,51197338104248         0,297463993351741        0,50539630651474         0,280109315893153        0,0010130136972569       1000      0,188     
8   0,495577156543732        0,297235247494936        0,560561418533325        0,288893033870763        0,0008840728957772       1000      0,188     
9   0,473798871040344        0,280756107881401        0,473798871040344        0,280756107881401        0,001                    1000      0,188     
10  0,470524519681931        0,290743636829955        0,434843689203262        0,257960300997608        0,00108205438267724      1000      0,188     
11  0,487960696220398        0,285311668057734        0,496998429298401        0,323692791110748        0,00098181536893233      1000      0,188     
12  0,505019664764404        0,279802090616368        0,533459901809692        0,302996969409033        0,000946687207513052     1000      0,188     
13  0,472345173358917        0,32107223256788         0,450353026390076        0,292616986346127        0,0010488331279688       1000      0,188     
14  0,473389983177185        0,294113271474221        0,545750021934509        0,310616568908836        0,000867411752910552     1000      0,188     
15  0,566029965877533        0,272826200493027        0,504137635231018        0,294884018525333        0,00112276871695594      1000      0,188     
16  0,441792547702789        0,285141986435611        0,534318506717682        0,280756106727111        0,00082683369965364      1000      0,188     
17  0,51197338104248         0,297463993351741        0,512540221214294        0,297235246399173        0,000998894057191315     1000      0,188     
18  0,495577156543732        0,297235247494936        0,502721011638641        0,280109324106919        0,000985789623012526     1000      0,188     
19  0,473798871040344        0,280756107881401        0,566324830055237        0,285141993501343        0,000836620338532803     1000      0,188     
20  0,470524519681931        0,290743636829955        0,53740268945694         0,28680691480286         0,000875552967845041     1000      0,188     

