#   U_SEM                    StDev_SEM                U_Diaphragm              StDev_Diaphragm          Inorm                    R         D         

1   0,544061362743378        0,236483182881105        0,425191819667816        0,24782941689021         0,00127956686271253      1000      0,053     
2   0,516098201274872        0,279083250872058        0,512477874755859        0,260610825711299        0,00100706435672123      1000      0,053     
3   0,442553251981735        0,243553782760556        0,488534390926361        0,283762141511841        0,000905879422618669     1000      0,095     
4   0,403426587581635        0,256200300943232        0,455952525138855        0,269783801361421        0,000884799546748372     1000      0,095     
5   0,464069575071335        0,268105093977748        0,485565632581711        0,268080256783279        0,000955729862107243     1000      0,188     
6   0,374082028865814        0,217048701934667        0,531292736530304        0,288607592226588        0,000704097765967627     1000      0,188     
7   0,521302044391632        0,343931725309964        0,434193551540375        0,239289622921353        0,00120062134166255      1000      0,188     
8   0,455831795930862        0,257037511966196        0,363441079854965        0,249302173802283        0,00125421098823712      1000      0,188     
9   0,560001492500305        0,28698043005288         0,400700390338898        0,259515463085213        0,00139755664332315      1000      0,188     
10  0,44480088353157         0,304711907080813        0,482443183660507        0,296283654318913        0,000921975682518036     1000      0,188     
11  0,544061362743378        0,236483182881105        0,489744514226913        0,289365346450638        0,00111090853891892      1000      0,188     
12  0,516098201274872        0,279083250872058        0,506631970405579        0,279728207211447        0,00101868462991334      1000      0,188     
13  0,442553251981735        0,243553782760556        0,486176669597626        0,237988750507947        0,000910272498982737     1000      0,188     
14  0,403426587581635        0,256200300943232        0,493594825267792        0,251459789487444        0,000817323373199389     1000      0,188     
15  0,464069575071335        0,268105093977748        0,512443780899048        0,288101001589206        0,000905600950522136     1000      0,188     
16  0,374082028865814        0,217048701934667        0,53062915802002         0,263028227531599        0,00070497827571643      1000      0,188     
17  0,521302044391632        0,343931725309964        0,399643212556839        0,286286084949697        0,00130441861143204      1000      0,188     
18  0,455831795930862        0,257037511966196        0,556764185428619        0,302538169271809        0,000818716088176442     1000      0,188     
19  0,560001492500305        0,28698043005288         0,417445659637451        0,265832091350391        0,00134149554456181      1000      0,188     
20  0,44480088353157         0,304711907080813        0,454969108104706        0,310539811695138        0,000977650736298353     1000      0,188     

