#   U_SEM                    StDev_SEM                U_Diaphragm              StDev_Diaphragm          Inorm                    R         D         

1   0,435923993587494        0,285141988093201        0,414595395326614        0,242657285864949        0,00105144436841629      1000      0,053     
2   0,550556123256683        0,285883850529157        0,534809231758118        0,310295483209655        0,00102944394106063      1000      0,053     
3   0,489141821861267        0,297377498067217        0,496285676956177        0,280605417551972        0,000985605357102537     1000      0,095     
4   0,559322655200958        0,285867379919753        0,48616698384285         0,283087226440554        0,00115047437154177      1000      0,095     
5   0,466446876525879        0,266769009837577        0,509503483772278        0,281492805675394        0,000915493007177076     1000      0,188     
6   0,549317955970764        0,314191054924389        0,459684312343597        0,295036879168012        0,00119498956396878      1000      0,188     
7   0,448634803295136        0,270091790320424        0,546874582767487        0,290267561630097        0,000820361409054333     1000      0,188     
8   0,492868334054947        0,295214004108343        0,427520036697388        0,285867389014171        0,00115285435008468      1000      0,188     
9   0,490557014942169        0,280605423758774        0,575175702571869        0,262895285064858        0,000852882019787464     1000      0,188     
10  0,535521686077118        0,260750105329888        0,478512227535248        0,251547350939517        0,00111913897965684      1000      0,188     
11  0,435923993587494        0,285141988093201        0,528449952602386        0,280756104811859        0,000824910649420551     1000      0,188     
12  0,550556123256683        0,285883850529157        0,499527782201767        0,280109317335457        0,00110215315918966      1000      0,188     
13  0,489141821861267        0,297377498067217        0,514525473117828        0,28882429995595         0,000950665899779954     1000      0,188     
14  0,559322655200958        0,285867379919753        0,460818707942963        0,278410179142918        0,00121375856830489      1000      0,188     
15  0,466446876525879        0,266769009837577        0,497544348239899        0,294873675205155        0,000937498090724918     1000      0,188     
16  0,549317955970764        0,314191054924389        0,538721263408661        0,28367718708803         0,00101967008410816      1000      0,188     
17  0,448634803295136        0,270091790320424        0,550762176513672        0,292838930906768        0,00081457083007224      1000      0,188     
18  0,492868334054947        0,295214004108343        0,530079007148743        0,239090872406891        0,000929801647316785     1000      0,188     
19  0,490557014942169        0,280605423758774        0,462020069360733        0,293412171821307        0,00106176559737096      1000      0,188     
20  0,535521686077118        0,260750105329888        0,508778750896454        0,295036881642162        0,00105256299547405      1000      0,188     

