#   U_SEM                    StDev_SEM                U_Diaphragm              StDev_Diaphragm          Inorm                    R         D         

1   0,46443110704422         0,309110565997251        0,51948219537735         0,286894008572855        0,000894026996838379     1000      0,053     
2   0,466006457805634        0,256624733162372        0,369296550750732        0,259802647187972        0,00126187600956007      1000      0,053     
3   0,542428553104401        0,335962440786457        0,423127442598343        0,313983512944081        0,00128195077533486      1000      0,095     
4   0,568389117717743        0,332210788659959        0,487293988466263        0,261151101051674        0,00116641930984358      1000      0,095     
5   0,354252964258194        0,300342528370841        0,548938512802124        0,332486122648479        0,000645341793290958     1000      0,188     
6   0,581476151943207        0,309805738275476        0,630513846874237        0,277569359423397        0,000922225823946399     1000      0,188     
7   0,55474328994751         0,340705550518974        0,582784175872803        0,271961738557143        0,000951884613402041     1000      0,188     
8   0,479938954114914        0,318841968558558        0,51811271905899         0,321328684985041        0,000926321505842573     1000      0,188     
9   0,463103950023651        0,323665556193377        0,57420140504837         0,300402456428352        0,000806518315615476     1000      0,188     
10  0,475537031888962        0,309101841521944        0,557199001312256        0,301572097384435        0,000853442003250235     1000      0,188     
11  0,46443110704422         0,309110565997251        0,331476718187332        0,2627990582507          0,00140109721606979      1000      0,188     
12  0,466006457805634        0,256624733162372        0,487470299005508        0,31371449360918         0,000955968925196749     1000      0,188     
13  0,542428553104401        0,335962440786457        0,481666743755341        0,296312040931695        0,00112614906496414      1000      0,188     
14  0,568389117717743        0,332210788659959        0,413275122642517        0,28306856191045         0,00137532865294048      1000      0,188     
15  0,354252964258194        0,300342528370841        0,513125598430634        0,266687054753317        0,000690382560023622     1000      0,188     
16  0,581476151943207        0,309805738275476        0,362508356571198        0,294323204891016        0,00160403516609417      1000      0,188     
17  0,55474328994751         0,340705550518974        0,419263750314713        0,319839862804673        0,00132313678330431      1000      0,188     
18  0,479938954114914        0,318841968558558        0,540871322154999        0,318509993143169        0,000887344058477141     1000      0,188     
19  0,463103950023651        0,323665556193377        0,554966330528259        0,271153181557326        0,000834472155423976     1000      0,188     
20  0,475537031888962        0,309101841521944        0,525605440139771        0,313624944279127        0,000904741457323017     1000      0,188     

