#   U_SEM                    StDev_SEM                U_Diaphragm              StDev_Diaphragm          Inorm                    R         D         

1   0,496159166097641        0,300860255977281        0,52715677022934         0,285020956995315        0,000941198508902365     1000      0,053     
2   0,523898065090179        0,295326731685964        0,584131598472595        0,256171450227752        0,000896883624272482     1000      0,053     
3   0,406420826911926        0,254866297766599        0,537684202194214        0,318854672706309        0,000755872732085823     1000      0,095     
4   0,568048119544983        0,275941713695837        0,456886202096939        0,312711514804295        0,00124330329289405      1000      0,095     
5   0,443195104598999        0,325840598864851        0,550504863262177        0,262648762893356        0,000805070280347239     1000      0,188     
6   0,560667514801025        0,276427990901823        0,444854646921158        0,2707846684266          0,000126033867170189     10000     0,188     
7   0,55774062871933         0,297485090422165        0,533023595809937        0,258374148729295        0,00104637136724095      1000      0,188     
8   0,525642275810242        0,332634757690447        0,510626554489136        0,2696985039755          0,000102940646386111     10000     0,188     
9   0,476167410612106        0,309646185263008        0,551284551620483        0,271136145652387        0,000863741618030883     1000      0,188     
10  0,43975305557251         0,248488601718438        0,45513591170311         0,284357539775597        9,66201620801493E-05     10000     0,188     
11  0,496159166097641        0,300860255977281        0,458420157432556        0,228595428724342        0,00108232406026045      1000      0,188     
12  0,523898065090179        0,295326731685964        0,517089128494263        0,295300041081263        0,00101316782005405      1000      0,188     
13  0,406420826911926        0,254866297766599        0,49226987361908         0,246421989968154        8,25605727045601E-05     10000     0,188     
14  0,568048119544983        0,275941713695837        0,512900352478027        0,311368885978124        0,0011075214060597       1000      0,188     
15  0,443195104598999        0,325840598864851        0,525987565517426        0,300318793890092        0,000842596163205908     1000      0,188     
16  0,560667514801025        0,276427990901823        0,468576341867447        0,291803819594567        0,00119653397900236      1000      0,188     
17  0,55774062871933         0,297485090422165        0,509669065475464        0,290429670175149        0,00109431917002658      1000      0,188     
18  0,525642275810242        0,332634757690447        0,523584127426147        0,26859183167382         0,00100393088383754      1000      0,188     
19  0,476167410612106        0,309646185263008        0,456900119781494        0,311467718622185        0,00104216959023742      1000      0,188     
20  0,43975305557251         0,248488601718438        0,501648485660553        0,307307119641249        0,000876615933552472     1000      0,188     

