#   U_SEM                    StDev_SEM                U_Diaphragm              StDev_Diaphragm          Inorm                    R         D         

1   0,525020003318787        0,317052471749668        0,485419362783432        0,281540981810246        0,00108158026558372      1000      0,053     
2   0,542073428630829        0,307637424433252        0,522007405757904        0,285576264258997        0,00103844011148422      1000      0,053     
3   0,472282528877258        0,280470472880634        0,500323414802551        0,280136043691146        0,00094395448005095      1000      0,095     
4   0,498405933380127        0,280109313512711        0,546512842178345        0,285451701509322        0,000911974787991315     1000      0,095     
5   0,432402759790421        0,259877121881912        0,546688914299011        0,309278209884836        0,000790948469011607     1000      0,188     
6   0,483343005180359        0,251012448576995        0,531549751758575        0,285867390141497        0,000909309060123291     1000      0,188     
7   0,498602390289307        0,280813572732555        0,517673134803772        0,284489583512347        0,000963160644753771     1000      0,188     
8   0,531270623207092        0,280136040852537        0,503796577453613        0,280136044067276        0,00105453400634904      1000      0,188     
9   0,477394014596939        0,28047046499103         0,477793395519257        0,247205035165242        0,000999164113765358     1000      0,188     
10  0,545743048191071        0,317566078014299        0,50002920627594         0,24226954249636         0,00109142234361787      1000      0,188     
11  0,525020003318787        0,317052471749668        0,52276211977005         0,310960488821843        0,00100431914146673      1000      0,188     
12  0,542073428630829        0,307637424433252        0,526725947856903        0,280470476194025        0,00102913750658453      1000      0,188     
13  0,472282528877258        0,280470472880634        0,518994808197021        0,238038863495078        0,00090999470788149      1000      0,188     
14  0,498405933380127        0,280109313512711        0,457310795783997        0,239099324713424        0,00108986260104723      1000      0,188     
15  0,432402759790421        0,259877121881912        0,472570210695267        0,285867380539801        0,000915002152070165     1000      0,188     
16  0,483343005180359        0,251012448576995        0,46523842215538         0,296029579906267        0,00103891463422368      1000      0,188     
17  0,498602390289307        0,280813572732555        0,498869687318802        0,281995482604715        0,000999464194685927     1000      0,188     
18  0,531270623207092        0,280136040852537        0,487218737602234        0,304968693789096        0,00109041500706983      1000      0,188     
19  0,477394014596939        0,28047046499103         0,486431747674942        0,325995872691042        0,000981420347004073     1000      0,188     
20  0,545743048191071        0,317566078014299        0,508235991001129        0,277763788334704        0,00107379850670563      1000      0,188     

